TIME,REL_BAL_ENERGY,1_B4_QBAL,1_B4_DQAIRdT,1_B4_QHEAT,1_B4_QCOOL,1_B4_QINF,1_B4_QVENT,1B4_QCOUP,1_B4_QTRANS,1_B4_QGINT,1_B4_QWGAIN,1_B4_QSOL,1_B4_QSOLAIR,2_B4_QBAL,2_B4_DQAIRdT,2_B4_QHEAT,2_B4_QCOOL,2_B4_QINF,2_B4_QVENT,2B4_QCOUP,2_B4_QTRANS,2_B4_QGINT,2_B4_QWGAIN,2_B4_QSOL,2_B4_QSOLAIR,3_B4_QBAL,3_B4_DQAIRdT,3_B4_QHEAT,3_B4_QCOOL,3_B4_QINF,3_B4_QVENT,3B4_QCOUP,3_B4_QTRANS,3_B4_QGINT,3_B4_QWGAIN,3_B4_QSOL,3_B4_QSOLAIR
6676.00,0.00,-2.487E-11,0.000E+00,8.118E+03,0.000E+00,-1.243E+03,-2.250E+03,0.000E+00,-4.628E+03,2.160E+00,0.000E+00,9.546E-12,0.000E+00,-1.600E-11,0.000E+00,5.398E+03,0.000E+00,-1.243E+03,-2.250E+03,0.000E+00,-1.913E+03,8.208E+00,0.000E+00,4.089E-12,0.000E+00,4.011E-12,0.000E+00,3.921E+03,0.000E+00,-5.717E+02,-1.035E+03,0.000E+00,-2.322E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6677.00,0.00,-5.168E-12,0.000E+00,8.226E+03,0.000E+00,-1.244E+03,-2.324E+03,0.000E+00,-4.660E+03,2.160E+00,0.000E+00,-4.405E-12,0.000E+00,-2.605E-11,0.000E+00,5.504E+03,0.000E+00,-1.244E+03,-2.324E+03,0.000E+00,-1.944E+03,8.208E+00,0.000E+00,4.732E-12,0.000E+00,1.220E-11,0.000E+00,4.004E+03,0.000E+00,-5.722E+02,-1.069E+03,0.000E+00,-2.371E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6678.00,0.00,-3.482E-11,4.500E+02,1.153E+04,0.000E+00,-1.337E+03,-2.694E+03,0.000E+00,-7.053E+03,2.160E+00,0.000E+00,-7.686E-12,0.000E+00,1.073E-11,4.500E+02,9.021E+03,0.000E+00,-1.337E+03,-2.694E+03,0.000E+00,-4.547E+03,8.208E+00,0.000E+00,5.810E-12,0.000E+00,-3.265E-12,2.060E+02,6.456E+03,0.000E+00,-6.152E+02,-1.239E+03,0.000E+00,-4.403E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6679.00,0.00,-2.319E-11,0.000E+00,1.334E+04,0.000E+00,-1.493E+03,-3.020E+03,0.000E+00,-8.825E+03,2.160E+00,0.000E+00,1.122E-11,0.000E+00,-5.003E-13,0.000E+00,1.088E+04,0.000E+00,-1.493E+03,-3.020E+03,0.000E+00,-6.373E+03,8.208E+00,0.000E+00,9.457E-13,0.000E+00,-3.265E-12,0.000E+00,7.899E+03,0.000E+00,-6.867E+02,-1.389E+03,0.000E+00,-5.831E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6680.00,0.00,1.023E-11,0.000E+00,1.270E+04,0.000E+00,-1.440E+03,-2.887E+03,0.000E+00,-9.262E+03,2.160E+00,0.000E+00,8.877E+02,0.000E+00,1.342E-11,0.000E+00,1.028E+04,0.000E+00,-1.440E+03,-2.887E+03,0.000E+00,-6.806E+03,8.208E+00,0.000E+00,8.466E+02,0.000E+00,-4.174E-12,0.000E+00,7.472E+03,0.000E+00,-6.622E+02,-1.328E+03,0.000E+00,-5.490E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6681.00,0.00,-1.728E-11,0.000E+00,1.166E+04,0.000E+00,-1.313E+03,-2.576E+03,0.000E+00,-9.191E+03,2.160E+00,0.000E+00,1.418E+03,0.000E+00,1.705E-11,0.000E+00,9.359E+03,0.000E+00,-1.313E+03,-2.576E+03,0.000E+00,-6.791E+03,8.208E+00,0.000E+00,1.312E+03,0.000E+00,1.283E-12,0.000E+00,6.735E+03,0.000E+00,-6.040E+02,-1.185E+03,0.000E+00,-4.954E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6682.00,0.00,4.547E-12,-1.443E+01,1.634E+04,0.000E+00,0.000E+00,-8.854E+03,0.000E+00,-8.822E+03,2.160E+00,0.000E+00,1.323E+03,0.000E+00,1.364E-11,0.000E+00,1.416E+04,0.000E+00,0.000E+00,-8.893E+03,0.000E+00,-6.426E+03,8.208E+00,0.000E+00,1.148E+03,0.000E+00,7.649E-12,0.000E+00,8.480E+03,0.000E+00,0.000E+00,-4.091E+03,0.000E+00,-4.397E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6683.00,0.00,-1.273E-11,1.443E+01,1.465E+04,0.000E+00,0.000E+00,-7.281E+03,0.000E+00,-8.667E+03,2.160E+00,0.000E+00,1.311E+03,0.000E+00,1.410E-11,0.000E+00,1.246E+04,0.000E+00,0.000E+00,-7.320E+03,0.000E+00,-6.245E+03,2.160E+00,0.000E+00,1.104E+03,0.000E+00,-3.091E-13,0.000E+00,7.450E+03,0.000E+00,0.000E+00,-3.367E+03,0.000E+00,-4.085E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6684.00,0.00,3.183E-12,0.000E+00,8.147E+03,0.000E+00,-7.673E+02,-1.421E+03,0.000E+00,-7.951E+03,2.808E+01,0.000E+00,1.965E+03,0.000E+00,1.364E-12,0.000E+00,5.906E+03,0.000E+00,-7.681E+02,-1.421E+03,0.000E+00,-5.421E+03,2.160E+00,0.000E+00,1.702E+03,0.000E+00,-1.673E-12,0.000E+00,3.547E+03,0.000E+00,-3.533E+02,-6.538E+02,0.000E+00,-2.542E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6685.00,0.00,6.366E-12,0.000E+00,7.715E+03,0.000E+00,-6.203E+02,-1.096E+03,0.000E+00,-7.671E+03,2.160E+00,0.000E+00,1.670E+03,0.000E+00,-3.092E-11,0.000E+00,5.451E+03,0.000E+00,-6.210E+02,-1.096E+03,0.000E+00,-5.137E+03,2.160E+00,0.000E+00,1.401E+03,0.000E+00,1.015E-11,0.000E+00,3.271E+03,0.000E+00,-2.856E+02,-5.039E+02,0.000E+00,-2.483E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6686.00,0.00,-3.706E-11,0.000E+00,7.093E+03,0.000E+00,-4.931E+02,-8.586E+02,0.000E+00,-7.700E+03,2.160E+00,0.000E+00,1.956E+03,0.000E+00,-3.160E-11,0.000E+00,4.759E+03,0.000E+00,-4.931E+02,-8.586E+02,0.000E+00,-5.365E+03,2.160E+00,0.000E+00,1.956E+03,0.000E+00,-5.311E-12,0.000E+00,2.823E+03,0.000E+00,-2.268E+02,-3.950E+02,0.000E+00,-2.203E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6687.00,0.00,-7.731E-12,0.000E+00,5.288E+03,0.000E+00,-3.660E+02,-6.514E+02,0.000E+00,-6.504E+03,2.160E+00,0.000E+00,2.231E+03,0.000E+00,3.638E-12,0.000E+00,2.844E+03,0.000E+00,-3.660E+02,-6.514E+02,0.000E+00,-4.060E+03,2.160E+00,0.000E+00,2.231E+03,0.000E+00,-4.970E-12,0.000E+00,1.272E+03,0.000E+00,-1.683E+02,-2.996E+02,0.000E+00,-8.061E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6688.00,0.00,-8.185E-12,0.000E+00,4.737E+03,0.000E+00,-2.674E+02,-5.033E+02,0.000E+00,-6.710E+03,2.160E+00,0.000E+00,2.742E+03,0.000E+00,4.547E-13,0.000E+00,2.316E+03,0.000E+00,-2.674E+02,-5.033E+02,0.000E+00,-4.289E+03,2.160E+00,0.000E+00,2.742E+03,0.000E+00,-1.418E-11,0.000E+00,1.191E+03,0.000E+00,-1.230E+02,-2.315E+02,0.000E+00,-8.390E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6689.00,0.00,-3.729E-11,0.000E+00,4.711E+03,0.000E+00,-2.088E+02,-4.293E+02,0.000E+00,-6.546E+03,2.160E+00,0.000E+00,2.470E+03,0.000E+00,-4.093E-12,0.000E+00,2.285E+03,0.000E+00,-2.088E+02,-4.293E+02,0.000E+00,-4.119E+03,2.160E+00,0.000E+00,2.470E+03,0.000E+00,3.425E-11,0.000E+00,1.324E+03,0.000E+00,-9.605E+01,-1.975E+02,0.000E+00,-1.033E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6690.00,0.00,4.911E-11,0.000E+00,4.306E+03,0.000E+00,-2.792E+02,-5.478E+02,0.000E+00,-4.760E+03,2.808E+01,0.000E+00,1.254E+03,0.000E+00,-2.956E-12,0.000E+00,1.676E+03,0.000E+00,-2.792E+02,-5.478E+02,0.000E+00,-2.105E+03,2.160E+00,0.000E+00,1.254E+03,0.000E+00,1.970E-11,0.000E+00,1.116E+03,0.000E+00,-1.284E+02,-2.520E+02,0.000E+00,-7.382E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6691.00,0.00,1.391E-11,0.000E+00,5.674E+03,0.000E+00,-4.906E+02,-8.438E+02,0.000E+00,-4.342E+03,2.160E+00,0.000E+00,1.940E-12,0.000E+00,-2.205E-11,0.000E+00,2.988E+03,0.000E+00,-4.906E+02,-8.438E+02,0.000E+00,-1.656E+03,2.160E+00,0.000E+00,1.054E-11,0.000E+00,1.561E-11,0.000E+00,2.185E+03,0.000E+00,-2.257E+02,-3.882E+02,0.000E+00,-1.574E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6692.00,0.00,7.018E-12,-4.500E+02,3.529E+03,0.000E+00,-4.908E+02,-8.142E+02,0.000E+00,-2.702E+03,2.808E+01,0.000E+00,-8.521E-12,0.000E+00,3.731E-11,-4.500E+02,8.065E+02,0.000E+00,-4.908E+02,-8.142E+02,0.000E+00,4.643E+01,2.160E+00,0.000E+00,4.028E-12,0.000E+00,1.839E-11,-2.060E+02,7.180E+02,0.000E+00,-2.258E+02,-3.745E+02,0.000E+00,-3.259E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6693.00,0.00,-2.967E-11,0.000E+00,2.514E+03,0.000E+00,-4.086E+02,-7.106E+02,0.000E+00,-1.423E+03,2.808E+01,0.000E+00,-9.061E-12,0.000E+00,-4.008E-13,6.782E+01,0.000E+00,0.000E+00,-4.343E+02,-7.552E+02,0.000E+00,1.255E+03,2.160E+00,0.000E+00,-3.957E-12,0.000E+00,4.867E-13,5.708E-01,0.000E+00,0.000E+00,-1.882E+02,-3.273E+02,0.000E+00,5.138E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6694.00,0.00,-2.595E-12,0.000E+00,2.873E+03,0.000E+00,-4.941E+02,-9.031E+02,0.000E+00,-1.504E+03,2.808E+01,0.000E+00,2.102E-12,0.000E+00,-1.526E-11,-6.782E+01,2.234E+02,0.000E+00,-5.211E+02,-9.477E+02,0.000E+00,1.175E+03,2.160E+00,0.000E+00,1.233E-11,0.000E+00,2.590E-12,-5.708E-01,2.454E+02,0.000E+00,-2.275E+02,-4.158E+02,0.000E+00,3.952E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6695.00,0.00,4.202E-12,0.000E+00,3.293E+03,0.000E+00,-6.357E+02,-1.096E+03,0.000E+00,-1.589E+03,2.808E+01,0.000E+00,-6.513E-13,0.000E+00,-3.078E-11,0.000E+00,3.539E+02,0.000E+00,-6.387E+02,-1.096E+03,0.000E+00,1.378E+03,2.160E+00,0.000E+00,5.680E-12,0.000E+00,1.186E-11,0.000E+00,5.178E+02,0.000E+00,-2.925E+02,-5.039E+02,0.000E+00,2.765E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6696.00,0.00,-2.388E-11,0.000E+00,5.011E+03,0.000E+00,-7.727E+02,-1.288E+03,0.000E+00,-2.953E+03,2.160E+00,0.000E+00,7.355E-12,0.000E+00,2.031E-11,0.000E+00,2.023E+03,0.000E+00,-7.727E+02,-1.288E+03,0.000E+00,2.903E+01,8.208E+00,0.000E+00,8.999E-12,0.000E+00,-1.918E-11,0.000E+00,1.815E+03,0.000E+00,-3.555E+02,-5.925E+02,0.000E+00,-8.750E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6697.00,0.00,-1.038E-11,0.000E+00,5.377E+03,0.000E+00,-8.870E+02,-1.466E+03,0.000E+00,-3.027E+03,2.160E+00,0.000E+00,-3.246E-12,0.000E+00,-3.110E-12,0.000E+00,2.388E+03,0.000E+00,-8.870E+02,-1.466E+03,0.000E+00,-4.383E+01,8.208E+00,0.000E+00,2.116E-12,0.000E+00,-2.089E-11,0.000E+00,2.057E+03,0.000E+00,-4.080E+02,-6.742E+02,0.000E+00,-9.834E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6698.00,0.00,-1.143E-11,0.000E+00,5.716E+03,0.000E+00,-1.013E+03,-1.614E+03,0.000E+00,-3.092E+03,2.160E+00,0.000E+00,-2.936E-12,0.000E+00,-2.326E-11,0.000E+00,2.726E+03,0.000E+00,-1.013E+03,-1.614E+03,0.000E+00,-1.076E+02,8.208E+00,0.000E+00,-6.007E-12,0.000E+00,3.812E-11,0.000E+00,2.282E+03,0.000E+00,-4.658E+02,-7.423E+02,0.000E+00,-1.082E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6699.00,0.00,-2.850E-11,0.000E+00,6.964E+03,0.000E+00,-1.065E+03,-1.776E+03,0.000E+00,-4.124E+03,2.160E+00,0.000E+00,-7.732E-12,0.000E+00,-1.649E-11,0.000E+00,4.101E+03,0.000E+00,-1.065E+03,-1.776E+03,0.000E+00,-1.268E+03,8.208E+00,0.000E+00,4.961E-12,0.000E+00,-2.509E-11,0.000E+00,3.295E+03,0.000E+00,-4.899E+02,-8.172E+02,0.000E+00,-1.996E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6700.00,0.00,-2.877E-11,0.000E+00,7.053E+03,0.000E+00,-9.858E+02,-1.895E+03,0.000E+00,-4.174E+03,2.160E+00,0.000E+00,1.019E-11,0.000E+00,-1.206E-11,0.000E+00,4.189E+03,0.000E+00,-9.858E+02,-1.895E+03,0.000E+00,-1.317E+03,8.208E+00,0.000E+00,7.347E-12,0.000E+00,1.629E-11,0.000E+00,3.388E+03,0.000E+00,-4.535E+02,-8.717E+02,0.000E+00,-2.071E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6701.00,0.00,1.285E-11,0.000E+00,7.100E+03,0.000E+00,-9.267E+02,-1.969E+03,0.000E+00,-4.206E+03,2.160E+00,0.000E+00,9.064E-12,0.000E+00,-6.938E-12,0.000E+00,4.235E+03,0.000E+00,-9.267E+02,-1.969E+03,0.000E+00,-1.348E+03,8.208E+00,0.000E+00,3.148E-12,0.000E+00,-4.629E-12,0.000E+00,3.443E+03,0.000E+00,-4.263E+02,-9.057E+02,0.000E+00,-2.119E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6702.00,0.00,2.698E-12,4.500E+02,1.060E+04,0.000E+00,-1.102E+03,-2.324E+03,0.000E+00,-6.721E+03,2.160E+00,0.000E+00,-1.200E-11,0.000E+00,2.296E-11,4.500E+02,7.955E+03,0.000E+00,-1.102E+03,-2.324E+03,0.000E+00,-4.086E+03,8.208E+00,0.000E+00,5.305E-12,0.000E+00,-2.873E-11,2.060E+02,6.010E+03,0.000E+00,-5.070E+02,-1.069E+03,0.000E+00,-4.236E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6703.00,0.00,-2.054E-11,0.000E+00,1.248E+04,0.000E+00,-1.363E+03,-2.635E+03,0.000E+00,-8.489E+03,2.160E+00,0.000E+00,1.023E-11,0.000E+00,9.402E-12,0.000E+00,9.896E+03,0.000E+00,-1.363E+03,-2.635E+03,0.000E+00,-5.906E+03,8.208E+00,0.000E+00,-2.794E-12,0.000E+00,-5.365E-13,0.000E+00,7.487E+03,0.000E+00,-6.268E+02,-1.212E+03,0.000E+00,-5.656E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6704.00,0.00,3.411E-12,0.000E+00,1.157E+04,0.000E+00,-1.381E+03,-2.457E+03,0.000E+00,-8.941E+03,2.160E+00,0.000E+00,1.212E+03,0.000E+00,-1.137E-11,0.000E+00,9.031E+03,0.000E+00,-1.381E+03,-2.457E+03,0.000E+00,-6.351E+03,8.208E+00,0.000E+00,1.150E+03,0.000E+00,4.921E-12,0.000E+00,6.667E+03,0.000E+00,-6.354E+02,-1.130E+03,0.000E+00,-4.910E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6705.00,0.00,-1.432E-11,0.000E+00,1.009E+04,0.000E+00,-1.169E+03,-2.043E+03,0.000E+00,-8.853E+03,2.160E+00,0.000E+00,1.970E+03,0.000E+00,-4.093E-12,0.000E+00,7.699E+03,0.000E+00,-1.169E+03,-2.043E+03,0.000E+00,-6.353E+03,8.208E+00,0.000E+00,1.858E+03,0.000E+00,-1.054E-11,0.000E+00,5.644E+03,0.000E+00,-5.378E+02,-9.398E+02,0.000E+00,-4.174E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6706.00,0.00,-4.093E-11,0.000E+00,1.157E+04,0.000E+00,0.000E+00,-5.808E+03,0.000E+00,-9.490E+03,2.160E+00,0.000E+00,3.728E+03,0.000E+00,2.092E-11,0.000E+00,9.256E+03,0.000E+00,0.000E+00,-5.808E+03,0.000E+00,-6.977E+03,2.160E+00,0.000E+00,3.526E+03,0.000E+00,-1.577E-11,0.000E+00,5.742E+03,0.000E+00,0.000E+00,-2.672E+03,0.000E+00,-3.073E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6707.00,0.00,1.410E-11,0.000E+00,8.507E+03,0.000E+00,0.000E+00,-3.025E+03,0.000E+00,-9.277E+03,2.160E+00,0.000E+00,3.793E+03,0.000E+00,2.592E-11,0.000E+00,6.207E+03,0.000E+00,0.000E+00,-3.025E+03,0.000E+00,-6.726E+03,2.160E+00,0.000E+00,3.541E+03,0.000E+00,8.331E-12,0.000E+00,3.758E+03,0.000E+00,0.000E+00,-1.391E+03,0.000E+00,-2.368E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6708.00,0.00,1.228E-11,0.000E+00,4.746E+03,0.000E+00,-1.895E+02,-3.553E+02,0.000E+00,-6.455E+03,2.160E+00,0.000E+00,2.252E+03,0.000E+00,2.910E-11,0.000E+00,2.389E+03,0.000E+00,-1.895E+02,-3.553E+02,0.000E+00,-3.834E+03,2.160E+00,0.000E+00,1.987E+03,0.000E+00,-1.088E-11,0.000E+00,1.259E+03,0.000E+00,-8.715E+01,-1.634E+02,0.000E+00,-1.011E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6709.00,0.00,2.274E-12,0.000E+00,5.162E+03,0.000E+00,-1.799E+02,-3.553E+02,0.000E+00,-6.125E+03,2.160E+00,0.000E+00,1.496E+03,0.000E+00,-3.411E-12,0.000E+00,2.760E+03,0.000E+00,-1.799E+02,-3.553E+02,0.000E+00,-3.554E+03,2.160E+00,0.000E+00,1.327E+03,0.000E+00,1.055E-12,0.000E+00,1.896E+03,0.000E+00,-8.274E+01,-1.634E+02,0.000E+00,-1.652E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6710.00,0.00,-3.183E-12,0.000E+00,5.517E+03,0.000E+00,-2.884E+02,-5.329E+02,0.000E+00,-6.171E+03,2.808E+01,0.000E+00,1.448E+03,0.000E+00,3.593E-11,0.000E+00,3.131E+03,0.000E+00,-2.884E+02,-5.329E+02,0.000E+00,-3.589E+03,2.160E+00,0.000E+00,1.277E+03,0.000E+00,1.402E-11,0.000E+00,2.135E+03,0.000E+00,-1.327E+02,-2.452E+02,0.000E+00,-1.760E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6711.00,0.00,-3.365E-11,0.000E+00,5.208E+03,0.000E+00,-3.979E+02,-7.106E+02,0.000E+00,-5.220E+03,2.160E+00,0.000E+00,1.118E+03,0.000E+00,1.182E-11,0.000E+00,2.621E+03,0.000E+00,-3.979E+02,-7.106E+02,0.000E+00,-2.497E+03,2.160E+00,0.000E+00,9.823E+02,0.000E+00,1.379E-11,0.000E+00,1.636E+03,0.000E+00,-1.830E+02,-3.269E+02,0.000E+00,-1.128E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6712.00,0.00,-1.910E-11,0.000E+00,5.152E+03,0.000E+00,-4.884E+02,-8.438E+02,0.000E+00,-5.718E+03,2.160E+00,0.000E+00,1.895E+03,0.000E+00,4.093E-12,0.000E+00,2.633E+03,0.000E+00,-4.884E+02,-8.438E+02,0.000E+00,-2.909E+03,2.160E+00,0.000E+00,1.606E+03,0.000E+00,-1.219E-12,0.000E+00,1.641E+03,0.000E+00,-2.246E+02,-3.882E+02,0.000E+00,-1.031E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6713.00,0.00,-1.489E-11,0.000E+00,5.980E+03,0.000E+00,-6.023E+02,-9.771E+02,0.000E+00,-5.097E+03,2.160E+00,0.000E+00,6.949E+02,0.000E+00,-1.887E-11,0.000E+00,3.367E+03,0.000E+00,-6.023E+02,-9.771E+02,0.000E+00,-2.390E+03,2.160E+00,0.000E+00,6.001E+02,0.000E+00,8.278E-13,0.000E+00,2.205E+03,0.000E+00,-2.771E+02,-4.495E+02,0.000E+00,-1.481E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6714.00,0.00,-1.397E-11,0.000E+00,6.627E+03,0.000E+00,-7.736E+02,-1.184E+03,0.000E+00,-4.754E+03,2.808E+01,0.000E+00,5.664E+01,0.000E+00,-4.269E-11,0.000E+00,3.815E+03,0.000E+00,-7.736E+02,-1.184E+03,0.000E+00,-1.909E+03,2.160E+00,0.000E+00,4.984E+01,0.000E+00,-2.805E-11,0.000E+00,2.669E+03,0.000E+00,-3.558E+02,-5.448E+02,0.000E+00,-1.770E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6715.00,0.00,-1.252E-11,0.000E+00,7.154E+03,0.000E+00,-9.408E+02,-1.421E+03,0.000E+00,-4.820E+03,2.808E+01,0.000E+00,4.683E-12,0.000E+00,-4.335E-11,0.000E+00,4.337E+03,0.000E+00,-9.408E+02,-1.421E+03,0.000E+00,-1.977E+03,2.160E+00,0.000E+00,-2.569E-12,0.000E+00,4.921E-12,0.000E+00,3.022E+03,0.000E+00,-4.328E+02,-6.538E+02,0.000E+00,-1.937E+03,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6716.00,0.00,1.340E-11,-4.500E+02,4.827E+03,0.000E+00,-8.657E+02,-1.303E+03,0.000E+00,-3.137E+03,2.808E+01,0.000E+00,-8.051E-12,0.000E+00,3.221E-12,-4.500E+02,1.956E+03,0.000E+00,-8.657E+02,-1.303E+03,0.000E+00,-2.398E+02,2.160E+00,0.000E+00,5.576E-12,0.000E+00,6.853E-12,-2.060E+02,1.429E+03,0.000E+00,-3.982E+02,-5.993E+02,0.000E+00,-6.396E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6717.00,0.00,-1.483E-11,0.000E+00,3.949E+03,0.000E+00,-7.587E+02,-1.140E+03,0.000E+00,-2.078E+03,2.808E+01,0.000E+00,-1.218E-11,0.000E+00,-3.283E-11,0.000E+00,9.055E+02,0.000E+00,-7.587E+02,-1.140E+03,0.000E+00,9.909E+02,2.160E+00,0.000E+00,1.022E-11,0.000E+00,-8.949E-12,0.000E+00,6.816E+02,0.000E+00,-3.490E+02,-5.244E+02,0.000E+00,1.895E+02,2.160E+00,0.000E+00,0.000E+00,0.000E+00
6718.00,0.00,-2.522E-12,0.000E+00,4.242E+03,0.000E+00,-8.249E+02,-1.288E+03,0.000E+00,-2.131E+03,2.160E+00,0.000E+00,4.154E-12,0.000E+00,-2.615E-11,0.000E+00,1.177E+03,0.000E+00,-8.249E+02,-1.288E+03,0.000E+00,9.281E+02,8.208E+00,0.000E+00,-7.178E-13,0.000E+00,9.141E-12,0.000E+00,8.651E+02,0.000E+00,-3.795E+02,-5.925E+02,0.000E+00,9.857E+01,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6719.00,0.00,5.599E-11,0.000E+00,4.519E+03,0.000E+00,-9.139E+02,-1.421E+03,0.000E+00,-2.186E+03,2.160E+00,0.000E+00,-4.634E-12,0.000E+00,4.818E-12,0.000E+00,1.453E+03,0.000E+00,-9.139E+02,-1.421E+03,0.000E+00,8.743E+02,8.208E+00,0.000E+00,-1.808E-12,0.000E+00,6.569E-12,0.000E+00,1.046E+03,0.000E+00,-4.204E+02,-6.538E+02,0.000E+00,1.977E+01,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6720.00,0.00,9.927E-12,0.000E+00,5.950E+03,0.000E+00,-1.020E+03,-1.554E+03,0.000E+00,-3.377E+03,2.160E+00,0.000E+00,-3.406E-12,0.000E+00,-3.528E-11,0.000E+00,2.925E+03,0.000E+00,-1.020E+03,-1.554E+03,0.000E+00,-3.582E+02,8.208E+00,0.000E+00,-8.485E-12,0.000E+00,-3.265E-12,0.000E+00,2.134E+03,0.000E+00,-4.694E+02,-7.150E+02,0.000E+00,-9.577E+02,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6721.00,0.00,1.259E-12,0.000E+00,6.208E+03,0.000E+00,-1.068E+03,-1.702E+03,0.000E+00,-3.439E+03,2.160E+00,0.000E+00,1.112E-11,0.000E+00,-4.487E-12,0.000E+00,3.182E+03,0.000E+00,-1.068E+03,-1.702E+03,0.000E+00,-4.192E+02,8.208E+00,0.000E+00,2.644E-12,0.000E+00,4.238E-12,0.000E+00,2.317E+03,0.000E+00,-4.914E+02,-7.831E+02,0.000E+00,-1.050E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6722.00,0.00,-2.996E-13,0.000E+00,6.591E+03,0.000E+00,-1.200E+03,-1.880E+03,0.000E+00,-3.513E+03,2.160E+00,0.000E+00,-4.083E-12,0.000E+00,-1.676E-11,0.000E+00,3.564E+03,0.000E+00,-1.200E+03,-1.880E+03,0.000E+00,-4.923E+02,8.208E+00,0.000E+00,-2.358E-12,0.000E+00,-1.191E-11,0.000E+00,2.568E+03,0.000E+00,-5.519E+02,-8.649E+02,0.000E+00,-1.160E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6723.00,0.00,-4.182E-11,0.000E+00,7.910E+03,0.000E+00,-1.436E+03,-2.073E+03,0.000E+00,-4.404E+03,2.160E+00,0.000E+00,-3.762E-12,0.000E+00,4.774E-11,0.000E+00,5.027E+03,0.000E+00,-1.436E+03,-2.073E+03,0.000E+00,-1.526E+03,8.208E+00,0.000E+00,-1.220E-11,0.000E+00,6.057E-12,0.000E+00,3.588E+03,0.000E+00,-6.606E+02,-9.534E+02,0.000E+00,-1.982E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6724.00,0.00,-2.675E-11,0.000E+00,8.233E+03,0.000E+00,-1.570E+03,-2.206E+03,0.000E+00,-4.460E+03,2.160E+00,0.000E+00,3.910E-13,0.000E+00,2.711E-12,0.000E+00,5.348E+03,0.000E+00,-1.570E+03,-2.206E+03,0.000E+00,-1.581E+03,8.208E+00,0.000E+00,-1.608E-11,0.000E+00,4.921E-12,0.000E+00,3.795E+03,0.000E+00,-7.221E+02,-1.015E+03,0.000E+00,-2.066E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
6725.00,0.00,-6.001E-11,0.000E+00,8.454E+03,0.000E+00,-1.664E+03,-2.295E+03,0.000E+00,-4.497E+03,2.160E+00,0.000E+00,-1.949E-12,0.000E+00,8.966E-12,0.000E+00,5.568E+03,0.000E+00,-1.664E+03,-2.295E+03,0.000E+00,-1.618E+03,8.208E+00,0.000E+00,-3.230E-12,0.000E+00,7.649E-12,0.000E+00,3.935E+03,0.000E+00,-7.654E+02,-1.056E+03,0.000E+00,-2.122E+03,8.208E+00,0.000E+00,0.000E+00,0.000E+00
