TIME,REL_BAL_ENERGY,1_B4_QBAL,1_B4_DQAIRdT,1_B4_QHEAT,1_B4_QCOOL,1_B4_QINF,1_B4_QVENT,1B4_QCOUP,1_B4_QTRANS,1_B4_QGINT,1_B4_QWGAIN,1_B4_QSOL,1_B4_QSOLAIR,2_B4_QBAL,2_B4_DQAIRdT,2_B4_QHEAT,2_B4_QCOOL,2_B4_QINF,2_B4_QVENT,2B4_QCOUP,2_B4_QTRANS,2_B4_QGINT,2_B4_QWGAIN,2_B4_QSOL,2_B4_QSOLAIR,3_B4_QBAL,3_B4_DQAIRdT,3_B4_QHEAT,3_B4_QCOOL,3_B4_QINF,3_B4_QVENT,3B4_QCOUP,3_B4_QTRANS,3_B4_QGINT,3_B4_QWGAIN,3_B4_QSOL,3_B4_QSOLAIR,4_B4_QBAL,4_B4_DQAIRdT,4_B4_QHEAT,4_B4_QCOOL,4_B4_QINF,4_B4_QVENT,4B4_QCOUP,4_B4_QTRANS,4_B4_QGINT,4_B4_QWGAIN,4_B4_QSOL,4_B4_QSOLAIR,5_B4_QBAL,5_B4_DQAIRdT,5_B4_QHEAT,5_B4_QCOOL,5_B4_QINF,5_B4_QVENT,5B4_QCOUP,5_B4_QTRANS,5_B4_QGINT,5_B4_QWGAIN,5_B4_QSOL,5_B4_QSOLAIR
3984,0.0,-8.072e-12,9.604,0.0,0.0,0.0,0.0,-461.4,471.0,0.0,0.0,0.0,0.0,6.443e-12,-451.9,0.0,0.0,-2171.0,0.0,574.1,1145.0,0.0,0.0,7.65e-14,0.0,-1.291e-11,580.0,0.0,0.0,0.0,0.0,-222.5,605.0,197.5,0.0,4.682e-12,0.0,3.018e-11,435.9,0.0,0.0,0.0,0.0,-808.8,1173.0,71.55,0.0,3.974e-13,0.0,4.748e-13,-489.6,0.0,0.0,-955.5,0.0,-661.9,752.9,374.9,0.0,1.725e-12,0.0
3985,0.0,7.446e-12,-60.38,0.0,0.0,0.0,0.0,-565.6,505.2,0.0,0.0,0.0,0.0,2.717e-12,286.1,0.0,0.0,-1890.0,0.0,857.0,1320.0,0.0,0.0,2.163e-13,0.0,5.684e-12,-228.2,0.0,0.0,0.0,0.0,-689.0,263.3,197.5,0.0,-4.292e-12,0.0,-3.023e-12,-240.5,0.0,0.0,0.0,0.0,-1192.0,879.9,71.55,0.0,2.548e-12,0.0,-1.671e-11,-16.04,0.0,0.0,-875.2,0.0,-573.6,1058.0,374.9,0.0,-2.048e-12,0.0
3986,0.0,2.728e-12,231.7,0.0,0.0,0.0,0.0,50.14,181.6,0.0,0.0,0.0,0.0,4.245e-12,142.3,0.0,0.0,-1010.0,0.0,714.0,438.5,0.0,0.0,1.118e-12,0.0,-2.756e-12,297.7,0.0,0.0,-7.442,0.0,-75.98,183.6,197.5,0.0,4.037e-12,0.0,2.122e-11,381.5,0.0,0.0,-7.816,0.0,-352.0,669.8,71.55,0.0,-1.129e-11,0.0,-1.693e-11,577.2,0.0,0.0,-8.265,0.0,-344.7,555.3,374.9,0.0,-1.579e-12,0.0
3987,0.0,-7.539e-12,-136.9,0.0,0.0,0.0,0.0,-156.4,19.54,0.0,0.0,0.0,0.0,1.885e-12,-51.78,0.0,0.0,-1121.0,0.0,800.0,269.6,0.0,0.0,-6.727e-13,0.0,3.433e-12,34.9,0.0,0.0,-8.602,0.0,-38.98,-115.1,197.5,0.0,1.358e-12,0.0,-1.146e-11,32.67,0.0,0.0,-9.033,0.0,-261.1,231.2,71.55,0.0,4.756e-13,0.0,-3.347e-11,55.38,0.0,0.0,-9.269,0.0,-351.7,41.43,374.9,0.0,-3.338e-12,0.0
3988,0.0,-1.327e-11,110.2,0.0,0.0,0.0,0.0,41.4,68.83,0.0,0.0,0.0,0.0,3.176e-12,17.29,0.0,0.0,-1122.0,0.0,805.1,333.9,0.0,0.0,-3.482e-13,0.0,5.939e-12,-21.62,0.0,0.0,-9.324,0.0,-88.08,-121.8,197.5,0.0,-5.543e-12,0.0,-3.484e-12,-51.29,0.0,0.0,-9.691,0.0,-328.4,215.3,71.55,0.0,4.19e-12,0.0,-1.345e-11,-47.16,0.0,0.0,-9.382,0.0,-438.4,25.72,374.9,0.0,-2.654e-12,0.0
3989,0.0,2.385e-11,-98.82,0.0,0.0,0.0,0.0,-147.7,48.85,0.0,0.0,0.0,0.0,3.367e-12,-22.16,0.0,0.0,-1223.0,0.0,867.7,331.5,0.0,0.0,1.425,0.0,1.666e-11,10.44,0.0,0.0,-9.799,0.0,-64.29,-122.0,197.5,0.0,8.978,0.0,-1.869e-12,6.078,0.0,0.0,-10.19,0.0,-277.1,203.9,71.55,0.0,17.96,0.0,-2.204e-11,14.12,0.0,0.0,-10.23,0.0,-387.4,27.9,374.9,0.0,8.978,0.0
3990,0.0,7.297e-12,93.44,0.0,0.0,0.0,0.0,35.59,57.84,0.0,0.0,0.0,0.0,-5.4e-12,42.97,0.0,0.0,-1061.0,0.0,784.5,165.1,0.0,0.0,154.8,0.0,-1.918e-11,13.53,0.0,0.0,-8.003,0.0,-83.71,-284.3,197.5,0.0,192.0,0.0,-7.56e-12,12.52,0.0,0.0,-8.33,0.0,-302.0,-132.8,71.55,0.0,384.1,0.0,-1.421e-11,64.19,0.0,0.0,-8.876,0.0,-443.7,-827.7,374.9,0.0,969.6,0.0
3991,0.0,-1.108e-11,-78.59,0.0,0.0,0.0,0.0,-112.4,33.81,0.0,0.0,0.0,0.0,-8.527e-14,22.13,0.0,0.0,-822.1,0.0,637.4,76.48,0.0,0.0,130.3,0.0,-6.423e-12,-202.7,0.0,0.0,-520.9,0.0,-5.351,-246.7,197.5,0.0,372.6,0.0,1.376e-11,-173.5,0.0,0.0,-494.8,0.0,-229.4,-266.1,71.55,0.0,745.3,0.0,-1.057e-11,-114.9,0.0,0.0,-309.8,0.0,-389.8,-609.6,374.9,0.0,819.3,0.0
3992,0.0,7.191e-12,90.87,0.0,0.0,0.0,0.0,73.09,17.77,0.0,0.0,0.0,0.0,2.728e-12,159.6,0.0,0.0,-125.4,0.0,345.0,-389.1,0.0,0.0,329.2,0.0,-1.023e-12,-124.4,0.0,0.0,-1116.0,0.0,71.11,-314.3,577.1,0.0,657.4,0.0,-8.413e-12,-210.5,0.0,0.0,-1199.0,0.0,-37.93,-359.8,71.55,0.0,1315.0,0.0,1.819e-12,120.2,0.0,659.7,-36.98,0.0,-409.9,-1812.0,974.7,0.0,2065.0,0.0
3993,0.0,-5.281e-12,-71.02,0.0,0.0,0.0,0.0,-64.23,-6.797,0.0,0.0,0.0,0.0,-2.132e-12,-50.78,0.0,0.0,0.0,0.0,161.4,-466.1,0.0,0.0,253.9,0.0,2.262e-11,-60.71,0.0,0.0,-986.3,0.0,149.3,-129.4,34.24,0.0,871.4,0.0,-2.137e-11,309.0,0.0,0.0,-1262.0,0.0,-23.99,-1057.0,909.5,0.0,1743.0,0.0,-1.046e-11,0.0,0.0,549.1,0.0,0.0,-421.0,-1328.0,702.5,0.0,1596.0,0.0
3994,0.0,-8.527e-13,90.46,0.0,0.0,0.0,0.0,116.7,-26.27,0.0,0.0,0.0,0.0,1.137e-12,7.755,0.0,0.0,-144.7,0.0,236.0,-322.0,0.0,0.0,238.4,0.0,-3.411e-12,348.4,0.0,0.0,-369.1,0.0,115.9,-571.0,34.24,0.0,1138.0,0.0,1.546e-11,253.0,0.0,467.3,-368.5,0.0,-182.8,-1915.0,909.5,0.0,2277.0,0.0,-2.342e-11,0.0,0.0,236.9,-52.25,0.0,-305.4,-954.3,48.32,0.0,1500.0,0.0
3995,0.0,1.307e-12,-39.21,0.0,0.0,0.0,0.0,54.56,-93.77,0.0,0.0,0.0,0.0,1.029e-11,40.79,0.0,0.0,-97.05,0.0,268.5,-400.8,0.0,0.0,270.1,0.0,7.731e-12,108.5,0.0,0.0,-301.1,0.0,43.29,-1221.0,34.24,0.0,1553.0,0.0,2.728e-11,0.0,0.0,901.3,-281.3,0.0,-158.6,-2673.0,909.5,0.0,3105.0,0.0,-1.16e-11,0.0,0.0,480.9,-35.06,0.0,-161.8,-1070.0,48.32,0.0,1700.0,0.0
3996,0.0,7.461e-12,38.46,0.0,0.0,0.0,0.0,107.2,-68.75,0.0,0.0,0.0,0.0,-4.462e-12,-24.44,0.0,0.0,-85.16,0.0,194.7,-344.8,0.0,0.0,210.8,0.0,-2.501e-12,159.9,0.0,0.0,-89.83,0.0,-13.25,-1374.0,34.24,0.0,1602.0,0.0,-1.546e-11,0.0,0.0,720.2,-78.38,0.0,-190.4,-2286.0,71.55,0.0,3203.0,0.0,2.046e-11,0.0,0.0,471.0,-41.46,0.0,-151.2,-712.8,48.32,0.0,1328.0,0.0
3997,0.0,-1.975e-11,-7.093,0.0,0.0,0.0,0.0,91.38,-98.47,0.0,0.0,0.0,0.0,1.904e-12,61.43,0.0,0.0,-1.285,0.0,239.4,-350.4,0.0,0.0,173.7,0.0,-1.592e-11,34.61,0.0,0.0,-136.6,0.0,-15.33,-1336.0,34.24,0.0,1489.0,0.0,2.592e-11,0.0,0.0,852.1,-133.6,0.0,-87.75,-1974.0,71.55,0.0,2976.0,0.0,-1.364e-11,0.0,0.0,550.5,-0.4459,0.0,-98.98,-492.4,48.32,0.0,1094.0,0.0
3998,0.0,-2.544e-12,23.4,0.0,0.0,0.0,0.0,124.5,-101.1,0.0,0.0,0.0,0.0,-2.842e-12,-12.45,0.0,0.0,0.0,0.0,217.8,-410.1,0.0,0.0,179.8,0.0,7.958e-12,68.53,0.0,17.58,-132.8,0.0,0.0,-1411.0,34.24,0.0,1596.0,0.0,1.137e-11,0.0,0.0,1041.0,-148.1,0.0,-29.03,-2043.0,71.55,0.0,3190.0,0.0,5.23e-12,0.0,0.0,592.3,0.0,0.0,-82.57,-506.3,48.32,0.0,1133.0,0.0
